,Id,Rating,Critic,Top_Critic
10725,417,0.75,Jim Shelby,False
10726,417,0.8,Jake Euker,False
10727,417,0.8,Cole Smithey,False
10728,417,0.6,Emanuel Levy,False
10729,417,0.6,Dragan Antulov,False
10730,417,0.8,Joshua Tanzer,False
10731,417,0.6,Philip Martin,False
10732,417,1.0,Susan Stark,True
10733,417,0.875,Unknown,True
10734,417,3.3,Unknown,True
10735,418,0.0,Megan Basham,False
10736,418,0.0,Kelly Vance,False
10737,418,0.3,Tony Macklin,False
10738,418,0.7,Rob Humanick,False
10739,418,0.0,Tim Grierson,False
10740,418,0.625,Austin Kennedy,False
10741,418,0.0,Bruce Bennett,False
10742,418,0.2,David Cornelius,False
10743,418,0.5,Peter Canavese,False
10744,418,0.3,Robert Davis,False
10745,418,0.0,Richard Knight,False
10746,418,0.5,Rossiter Drake,False
10747,418,0.7,Karina Montgomery,False
10748,418,0.5,Lori Hoffman,False
10749,418,0.0,Cynthia Fuchs,False
10750,418,0.6,Margaret Pomeranz,False
10751,418,0.8,Jules Brenner,False
10752,418,0.625,Matt Brunson,False
10753,418,1.0,Brian Gibson,False
10754,418,0.4,Wendy Ide,False
10755,418,0.4,Demetrios Matheou,False
10756,418,0.6,Paul Arendt,False
10757,418,0.0,Tim Evans,False
10758,418,0.6,Kim Newman,False
10759,418,0.0,Urban Cinefile,False
10760,418,0.0,Anton Bitel,False
10761,418,1.0,Nick Schager,False
10762,418,0.75,Sean O'Connell,False
10763,418,0.75,Michael A. Smith,False
10764,418,0.0,Emily S. Mendel,False
10765,418,0.4,Beth Accomando,False
10766,418,0.5,Brandon Fibbs,False
10767,418,0.4,Tim Brayton,False
10768,418,0.625,Sean McBride,False
10769,418,0.375,Bob Bloom,False
10770,418,0.3,Kevin McCarthy,False
10771,418,0.7,Susan Granger,False
10772,418,0.25,Mike McGranaghan,False
10773,418,2.3,Robert Roten,False
10774,418,0.3,Pete Vonder,False
10775,418,1.3,Rob Vaux,False
10776,418,0.6,Todd Gilchrist,False
10777,418,0.5,Jeffrey Westhoff,False
10778,418,0.0,David Denby,True
10779,418,0.0,MaryAnn Johanson,False
10780,418,2.3,Steve Crum,False
10781,418,0.625,Linda Cook,False
10782,418,0.4,Jim Lane,False
10783,418,0.75,Gary Brown,False
10784,418,2.3,Dennis Schwartz,False
10785,418,0.2,Boo Allen,False
10786,418,0.5,Rich Cline,False
10787,418,0.4,James Rocchi,False
10788,418,0.0,Fred Topel,False
10789,418,0.0,Brent Simon,False
10790,418,1.0,Steve Rhodes,False
10791,418,0.5,John Beifuss,False
10792,418,0.7,Joshua Tyler,False
10793,418,1.7,Laura Clifford,False
10794,418,0.75,Sean P. Means,False
10795,418,0.5,Claudia Puig,True
10796,418,0.5,Maitland McDonagh,False
10797,418,0.5,Philip Marchand,True
10798,418,0.75,Chris Hewitt,False
10799,418,0.5,Moira MacDonald,True
10800,418,0.25,Mick LaSalle,True
10801,418,0.8,Roger Moore,True
10802,418,2.7,Shawn Levy,False
10803,418,1.7,Scott Tobias,True
10804,418,0.75,Stephen Whitty,True
10805,418,0.2,Manohla Dargis,True
10806,418,0.375,Kyle Smith,True
10807,418,0.75,Colin Covert,True
10808,418,0.5,Graham Killeen,False
10809,418,0.6,Kenneth Turan,True
10810,418,0.0,Bob Strauss,False
10811,418,0.625,Unknown,False
10812,418,0.75,Amy Biancolli,True
10813,418,0.5,Liam Lacey,True
10814,418,0.75,Lisa Kennedy,True
10815,418,0.5,Sara Michelle,False
10816,418,0.0,Jonathan Rosenbaum,True
10817,418,0.375,Ty Burr,True
10818,418,1.7,Chris Kaltenbach,False
10819,418,0.2,Marc Savlov,False
10820,418,0.0,Joe Morgenstern,True
10821,418,0.625,Daniel M. Kimmel,False
10822,418,0.875,David Nusair,False
10823,418,0.0,Tim Cogshell,False
10824,418,0.5,Christian Toto,False
10825,418,0.0,Brian Tallerico,False
10826,418,6.0,Philip Martin,False
10827,418,0.4,Peter Sobczynski,False
10828,418,0.375,Mark Dujsik,False
10829,418,3.0,Eugene Novikov,False
10830,418,0.625,Jeffrey M. Anderson,False
10831,418,0.625,Willie Waffle,False
10832,418,0.5,Bill Gibron,False
10833,418,0.5,Dustin Putman,False
10834,418,2.7,Bill Clark,False
10835,418,0.0,Nell Minow,False
10836,418,0.0,Brian Orndorf,False
10837,418,3.3,Eric D. Snider,False
10838,418,1.3,Frank Swietek,False
10839,418,2.7,Amy Nicholson,True
10840,418,0.0,Sheri Linden,True
10841,418,0.5,Michael Phillips,True
10842,418,0.4,Sandie Angulo,False
10843,418,0.5,Jan Stuart,True
10844,418,0.625,James Berardinelli,True
10845,418,0.375,Bruce Newman,True
10846,418,0.5,Matt Pais,False
10847,418,0.0,John Anderson,True
10848,418,0.0,Scott Foundas,True
10849,418,0.75,Lawrence Toppman,False
10850,418,0.6,Bill Goodykoontz,True
10851,418,3.7,Cole Smithey,False
10852,418,0.25,Ross Anthony,False
10853,418,0.0,Kevin Lally,False
10854,418,0.75,Phil Villarreal,False
10855,418,0.375,Josh Larsen,False
10856,418,1.0,Rebecca Murray,False
10857,418,0.375,Joe Lozito,False
10858,418,0.4,Unknown,False
10859,418,0.0,Alonso Duralde,False
10860,418,0.0,David Germain,True
10861,418,2.3,Owen Gleiberman,True
10862,418,0.65,Edward Douglas,False
10863,418,2.3,Emanuel Levy,False
10864,418,0.875,Jeanne Aufmuth,False
10865,418,0.0,Prairie Miller,False
10866,418,0.4,Andrea Chase,False
10867,418,0.0,Nell Minow,False
10868,418,0.7,Dave White,False
10869,419,0.375,Frank Ochieng,False
10870,419,0.7,Nate Adams,False
10871,419,0.0,Martin Thomas,False
10872,419,0.0,Korey Coleman,False
10873,419,2.5,Hope Madden,False
10874,419,0.1,Rendy Jones,False
10875,419,0.4,Sarah Ward,False
10876,419,0.3,Deirdre Crimmins,False
10877,419,0.4,James Croot,False
10878,419,0.0,Travis Johnson,False
10879,419,0.4,Richard James,False
10880,419,0.4,Roe McDermott,False
10881,419,0.4,Roxana Hadadi,False
10882,419,0.3,Jim Schembri,False
10883,419,0.4,Adam Fresco,False
10884,419,0.5,Sandra Hall,False
10885,419,0.3,Leigh Paatsch,False
10886,419,0.6,Matthew Bond,False
10887,419,0.4,Donald Clarke,False
10888,419,0.6,Aine O'Connor,False
10889,419,0.4,Shaun Munro,False
10890,419,0.4,Wendy Ide,False
10891,419,2.3,Tom Santilli,False
10892,419,0.4,Rich Cline,False
10893,419,0.0,Britany Murphy,False
10894,419,0.2,Ed Potton,False
10895,419,0.2,Francisco Marinero,False
10896,419,0.0,David Fontana,False
10897,419,0.4,Ross Miller,False
10898,419,0.4,Jamie East,False
10899,419,0.4,Brian Viner,False
10900,419,0.4,Andy Lea,False
10901,419,0.4,Amy West,False
10902,419,0.4,Alistair Harkness,False
10903,419,0.0,Jordi Costa,False
10904,419,0.4,Sinead Brennan,False
10905,419,0.4,Jim Lane,False
10906,419,0.4,Geoffrey Macnab,False
10907,419,0.5,Katie Walsh,True
10908,419,0.4,Larushka Ivan-Zadeh,False
10909,419,0.4,Mike McCahill,False
10910,419,0.5,Alberto Corona,False
10911,419,2.7,Robin Clifford,False
10912,419,0.5,Diego Batlle,False
10913,419,0.0,TK Burton,False
10914,419,0.2,Stephen Silver,False
10915,419,0.0,Emily Yoshida,True
10916,419,0.5,Mae Abdulbaki,False
10917,419,0.5,Daniel M. Kimmel,False
10918,419,0.4,Pete Hammond,False
10919,419,2.3,Eric D. Snider,False
10920,419,1.3,Unknown,True
10921,419,0.4,Monica Urruchua,False
10922,419,0.0,Noah Berlatsky,False
10923,419,0.0,Palmer Haasch,False
10924,419,0.0,Alexandra August,False
10925,419,0.0,Alan Scherstuhl,True
10926,419,0.625,Kate Taylor,True
10927,419,1.3,Adam Graham,True
10928,419,0.4,Sandie Angulo,False
10929,419,0.5,Molly Freeman,False
10930,419,0.0,Rain Jokinen,False
10931,419,2.3,Vincent Mancini,False
10932,419,0.0,Todd Jorgenson,False
10933,419,0.5,John Lui,False
10934,419,0.0,Tim Grierson,False
10935,419,0.375,Monica Castillo,True
10936,419,0.5,Josh Terry,False
10937,419,0.5,David Nusair,False
10938,419,0.375,Jake Cole,False
10939,419,0.0,Jonathan Barkan,False
10940,419,0.5,Clayton Davis,False
10941,419,1.3,Dana Schwartz,True
10942,419,0.0,Germain Lussier,False
10943,419,0.6,Travis Hopson,False
10944,419,0.3,Julian Roman,False
10945,419,0.375,Mark Dujsik,False
10946,419,0.0,Rebecca Pahle,False
10947,419,0.0,Tina Hassannia,False
10948,419,0.0,Mick LaSalle,True
10949,419,1.0,Frank Swietek,False
10950,419,0.0,Robert Abele,True
10951,419,0.0,Bruce DeMara,True
10952,419,0.5,Don Kaye,False
10953,419,0.0,Pablo A. Scholz,False
10954,419,0.4,Rob Dean,False
10955,419,0.0,Brian Lowry,True
10956,419,1.0,Jim Slotek,False
10957,419,0.0,Juanma Fern,False
10958,419,0.5,George Thomas,False
10959,419,0.5,James Berardinelli,True
10960,419,0.625,Sean P. Means,False
10961,419,0.0,Leigh Monson,False
10962,419,0.6,Scott Mendelson,False
10963,419,0.5,Diego Batlle,False
10964,419,0.2,Robert Kojder,False
10965,419,1.3,Brian Orndorf,False
10966,419,0.0,Ben Kenigsberg,True
10967,419,0.0,Danielle Solzman,False
10968,419,0.25,Roger Moore,False
10969,419,0.0,William Bibbiani,True
10970,419,2.3,Kate Erbland,True
10971,419,0.0,John DeFore,True
10972,419,0.0,Peter Debruge,True
10973,420,2.3,Dennis Schwartz,False
10974,423,0.0,Benjamin H. Smith,False
10975,423,0.6,Britt Hayes,False
10976,423,0.0,Jonathan Kiefer,False
10977,423,0.0,Josh Terry,False
10978,423,1.0,Michael O'Sullivan,True
10979,423,3.0,Dennis Schwartz,False
10980,423,0.6,Unknown,False
10981,423,3.3,Melissa Maerz,True
10982,423,0.875,Mark Deming,False
10983,423,0.6,Mike Scott,False
10984,423,0.6,Cameron Williams,False
10985,423,0.75,William Bibbiani,False
10986,423,0.6,Tara Brady,False
10987,423,0.75,Roger Moore,False
10988,423,0.75,Charles Cross,True
10989,423,0.8,Catherine Gee,False
10990,423,0.0,Kelly Vance,False
10991,423,0.75,John Anderson,True
10992,423,3.7,Brian Orndorf,False
10993,423,0.76,Josh Jackson,False
10994,423,0.0,David Noh,False
10995,423,0.0,Todd Jorgenson,False
10996,423,0.8,Shaun Munro,False
10997,423,0.875,Peter Travers,True
10998,423,0.75,Walter V. Addiego,True
10999,423,4.0,Erick Weber,False
11000,423,0.8,Kenneth Turan,True
11001,423,0.7,Ian Buckwalter,True
11002,423,0.6,Elizabeth Weitzman,True
11003,423,0.75,Howard Cohen,True
11004,423,0.8,Neil Genzlinger,True
11005,423,0.625,Ted Scheinman,False
11006,423,0.0,William Goss,True
11007,423,0.8,Joshua Rothkopf,True
11008,423,3.0,Unknown,False
11009,423,0.0,David Rooney,True
11010,423,1.0,Sebastian Doggart,False
11011,423,0.8,Mark Bell,False
11012,425,0.25,Mike Clark,True
11013,425,0.4,Nell Minow,False
11014,425,0.0,Rob Nelson,False
11015,425,0.75,Michael Dequina,False
11016,425,0.875,Judith Egerton,False
11017,425,0.6,John R. McEwen,False
11018,425,1.0,Philip Martin,False
11019,425,0.0,David Bartholomew,False
11020,425,0.2,Widgett Walls,False
11021,425,3.0,Lisa Schwarzbaum,True
11022,425,0.0,Robin Clifford,False
11023,425,0.3,Dragan Antulov,False
11024,425,0.875,Susan Tavernetti,False
11025,425,0.75,Peter Stack,True
11026,425,0.5,Unknown,True
11027,425,0.4,Unknown,False
11028,425,0.625,James Berardinelli,True
11029,425,0.625,Roger Ebert,True
11030,425,0.4,Nell Minow,False
11031,425,1.0,Guy MacPherson,False
11032,425,0.6,Jack Garner,False
11033,425,0.375,Madeleine Williams,False
11034,425,0.625,Marty Mapes,False
11035,425,0.375,Steve Rhodes,False
11036,425,0.75,Susan Stark,True
11037,425,0.4,Marc Savlov,False
11038,425,0.8,Matt Easterbrook,False
11039,425,3.3,Bryant Frazer,False
11040,425,0.6,Scott Renshaw,False
11041,425,3.0,Unknown,True
11042,427,3.0,James Plath,False
11043,427,0.0,Barbara Ellen,False
11044,427,0.0,Felix Vasquez,False
11045,427,0.0,Eddie Cockrell,True
11046,427,0.5,Michael Dequina,False
11047,427,0.0,Urban Cinefile,False
11048,427,0.0,Trevor Johnston,True
11049,427,2.3,Jeffrey Overstreet,False
11050,427,3.0,Steve Crum,False
11051,427,8.0,Brian Webster,False
11052,427,0.625,David Nusair,False
11053,427,0.0,Brett Buckalew,False
11054,427,0.625,Ross Anthony,False
11055,427,0.0,Peter Bradshaw,False
11056,427,4.0,Bruce Bennett,False
11057,427,0.625,Matt Brunson,False
11058,427,0.6,Jamie Russell,False
11059,427,3.0,Sean O'Connell,False
11060,427,0.4,Josh Ralske,False
11061,427,0.7,Jeffrey Bruner,False
11062,427,0.9,John Urbancich,False
11063,427,2.7,Philip Martin,False
11064,427,0.0,Paul Matwychuk,False
11065,427,0.6,Steve Schneider,False
11066,427,0.5,Duane Dudek,False
11067,427,0.75,Jeff Vice,False
11068,427,0.625,Sean P. Means,False
11069,427,0.4,Catharine Tunnacliffe,False
11070,427,0.4,Roger Moore,True
11071,427,2.7,Lisa Schwarzbaum,True
11072,427,0.5,Anita Schmaltz,False
11073,427,0.5,Mark Dujsik,False
11074,427,0.0,Kim Morgan,False
11075,427,0.75,David Keyes,False
11076,427,0.8,Randy Cordova,True
11077,427,0.0,Ann Hornaday,True
11078,427,0.0,Desson Thomson,True
11079,427,0.75,Dan Lybarger,False
11080,427,0.625,Chris Hewitt,False
11081,427,0.5,Todd Anthony,False
11082,427,0.75,Joe Baltake,False
11083,427,0.0,Connie Ogle,True
11084,427,0.5,Susan Stark,True
11085,427,0.75,Terry Lawson,True
11086,427,0.25,Walter Chaw,False
11087,427,3.0,Eleanor Ringel,True
11088,427,0.0,Jean Lowerison,False
11089,427,2.3,Dennis Schwartz,False
11090,427,0.0,MaryAnn Johanson,False
11091,427,3.0,Robert Roten,False
11092,427,0.65,Jim Judy,False
11093,427,0.0,Gary Thompson,False
11094,427,3.3,Bruce Westbrook,True
11095,427,0.75,Janice Page,True
11096,427,0.4,Cherryl Dawson,False
11097,427,0.5,Karina Montgomery,False
11098,427,2.3,Eugene Novikov,False
11099,427,2.7,Sean Axmaker,False
11100,427,3.0,Philip Wuntch,True
11101,427,0.75,Steven Rea,True
11102,427,0.75,Jeanne Aufmuth,False
11103,427,2.7,Marshall Fine,False
11104,427,3.0,Robin Clifford,False
11105,427,1.7,Brent Simon,False
11106,427,0.75,Jeffrey Westhoff,False
11107,427,0.0,Betty Jo,False
11108,427,0.625,Rob Blackwelder,False
11109,427,2.7,Laura Clifford,False
11110,427,0.9,David Levine,False
11111,427,0.625,Bob Strauss,False
11112,427,0.6,Liz Braun,False
11113,427,0.75,Mary F. Pols,False
11114,427,0.75,Roger Ebert,True
11115,427,0.625,Claudia Puig,True
11116,427,0.6,Ken Fox,False
11117,427,0.5,Glenn Lovell,True
11118,427,0.5,Mick LaSalle,True
11119,427,0.0,Stephanie Zacharek,True
11120,427,0.625,John Anderson,True
11121,427,0.5,Jeffrey M. Anderson,False
11122,427,3.3,Larry Carroll,False
11123,427,0.6,Elvis Mitchell,True
11124,427,0.75,Michael Wilmington,True
11125,427,2.7,Unknown,False
11126,427,0.25,Ray Conlogue,True
11127,427,0.6,Kenneth Turan,True
11128,427,0.0,Unknown,False
11129,427,0.75,Steve Rhodes,False
11130,427,1.0,Tony Toscano,False
11131,427,0.0,Frank Swietek,False
11132,427,0.0,Michael Atkinson,True
11133,427,0.75,James Berardinelli,True
11134,427,0.0,Richard Roeper,True
11135,427,0.0,Chuck Rudolph,False
11136,427,0.75,Harvey S. Karten,False
11137,427,0.6,Jon Popick,False
11138,427,0.4,Kevin Courrier,False
11139,427,0.0,Michael Rechtshaffen,True
11140,427,0.4,Mark Halverson,False
11141,427,0.6,Unknown,False
11142,427,0.4,Greg Muskewitz,False
11143,427,0.4,Jane Howdle,False
11144,427,3.0,Robert Denerstein,True
11145,427,0.75,Unknown,False
11146,427,0.5,Jules Brenner,False
11147,427,0.7,Brian Orndorf,False
11148,427,0.8,Susan Granger,False
11149,428,0.0,Brian Grubb,False
11150,428,0.4,Brian Costello,False
11151,428,0.375,Matt Brunson,False
11152,428,0.4,Steve Crum,False
11153,428,0.875,Unknown,False
11154,428,0.0,Jonathan Rosenbaum,True
11155,428,0.625,David Nusair,False
11156,428,0.0,Chuck O'Leary,False
11157,428,0.0,Geoff Andrew,True
11158,428,0.0,Martin Scribbs,False
11159,428,0.6,Unknown,False
11160,428,0.4,Mike McGranaghan,False
11161,428,0.0,Desson Thomson,True
11162,428,0.0,Rita Kempley,True
11163,428,0.375,Chris Hicks,False
11164,428,0.4,Almar Haflidason,False
11165,428,2.7,Owen Gleiberman,True
11166,428,0.4,Michael Dequina,False
11167,428,0.4,Michael Szymanski,False
11168,428,0.4,Jules Brenner,False
11169,428,0.4,Emanuel Levy,False
11170,428,0.6,Greg Maki,False
11171,428,0.6,Clint Morris,False
11172,428,0.4,Carol Cling,False
11173,428,0.2,Robin Clifford,False
11174,428,0.2,Ryan Cracknell,False
11175,428,0.4,Josh Gilchrist,False
11176,428,0.4,Philip Martin,False
11177,428,0.2,Nicolas Lacroix,False
11178,428,0.2,Elias Savada,False
11179,428,0.2,Scott Weinberg,False
11180,428,2.7,Unknown,True
11181,430,0.0,Rob Vaux,False
11182,430,0.6,Dan Lybarger,False
11183,430,0.2,Brian Mckay,False
11184,430,0.4,Emanuel Levy,False
11185,430,0.2,Scott Weinberg,False
11186,432,0.0,Nathan Lee,True
11187,432,0.2,Catharine Tunnacliffe,False
11188,432,0.25,Steve Rhodes,False
11189,432,0.0,Dennis Lim,True
11190,432,0.0,Luke Y. Thompson,False
11191,432,0.4,Steve Simels,False
11192,432,0.0,Jim Judy,False
11193,432,0.5,Wesley Morris,True
11194,432,0.375,Tor Thorsen,False
11195,432,0.0,Kirk Honeycutt,True
11196,432,0.0,Chris Vognar,True
11197,432,0.2,Jim Lane,False
11198,432,0.6,Michael Atkinson,True
11199,432,0.2,Blake Wright,False
11200,432,0.1,Marjorie Baumgarten,False
11201,432,0.0,Bruce Kirkland,False
11202,432,0.4,Shlomo Schwartzberg,False
11203,432,0.0,Frank Swietek,False
11204,432,0.0,Gene Seymour,True
11205,432,0.0,Lou Lumenick,True
11206,432,0.3,Miles Beller,True
11207,432,0.0,Terry Lawson,True
11208,432,0.0,Christy Lemire,True
11209,432,0.125,Roger Ebert,True
11210,432,0.0,Christopher Muther,True
11211,432,0.2,Dan Fazio,False
11212,432,0.0,Owen Gleiberman,True
11213,432,0.7,Elvis Mitchell,True
11214,432,0.0,Robert K. Elder,True
11215,432,3.0,Bob Longino,True
11216,432,0.6,Philip Martin,False
11217,432,0.8,Leo Goldsmith,False
11218,432,1.0,Brian Orndorf,False
11219,432,0.3,Unknown,False
11220,432,3.0,Janet Branagan,False
11221,432,0.2,Greg Muskewitz,False
11222,433,0.8,Tim Brayton,False
11223,433,0.7,Jess Lomas,False
11224,433,0.8,Sierra Filucci,False
11225,433,3.3,Cole Smithey,False
11226,433,0.8,Guylaine Cadorette,False
11227,433,1.0,Felix Vasquez,False
11228,433,0.8,Mark Halverson,False
11229,433,0.0,Todd McCarthy,True
11230,433,0.0,Beth Accomando,False
11231,433,3.3,Christopher Smith,False
11232,433,0.6,Rob Gonsalves,False
11233,433,0.8,Emma Cochrane,False
11234,433,0.0,Stuart Klawans,False
11235,433,1.0,Vic Holtreman,False
11236,433,3.3,Jeffrey Overstreet,False
11237,433,0.3,Tony Medley,False
11238,433,2.7,Daniel Kasman,False
11239,433,0.0,Thomas Delapa,False
11240,433,0.875,Colin Covert,True
11241,433,0.0,Charlie Brown,False
11242,433,0.625,Michael Dequina,False
11243,433,0.75,Greg Maki,False
11244,433,0.5,Scott Nash,False
11245,433,0.6,Harry Guerin,False
11246,433,0.8,John R. McEwen,False
11247,433,3.7,Mark Robison,False
11248,433,0.75,Wesley Lovell,False
11249,433,3.3,Rebecca Murray,False
11250,433,0.6,Michael Dequina,False
11251,433,0.0,Nathaniel Rogers,False
11252,433,0.8,James Rocchi,False
11253,433,0.8,Matthew Turner,False
11254,433,0.75,Margaret A. McGurk,False
11255,433,0.4,Xan Brooks,False
11256,433,0.625,David Nusair,False
11257,433,0.0,Urban Cinefile,False
11258,433,3.3,Brent Simon,False
11259,433,0.6,Neil Smith,False
11260,433,0.0,Joshua Tyler,False
11261,433,0.0,Ben Kenigsberg,False
11262,433,3.0,Philip Martin,False
11263,433,0.0,Andrew Sarris,True
11264,433,0.0,Dan Marcucci,False
11265,433,0.75,Mark Caro,True
11266,433,3.0,Marshall Fine,False
11267,433,0.6,Rich Cline,False
11268,433,0.7,Jeffrey Chen,False
11269,433,3.0,Jim Chastain,False
11270,433,3.3,Gabriel Shanks,False
11271,433,3.7,Bruce Bennett,False
11272,433,0.0,Stephen Hunter,True
11273,433,0.0,Rex Reed,True
11274,433,0.625,Matt Brunson,False
11275,433,0.7,Unknown,False
11276,433,0.4,Yazmin Ghonaim,False
11277,433,1.0,Jules Brenner,False
11278,433,0.625,Kevin A. Ranson,False
11279,433,0.875,Mike McGranaghan,False
11280,433,0.8,Nell Minow,False
11281,433,0.8,Michael W. Phillips,False
11282,433,0.875,Steven Snyder,False
11283,433,0.0,Peter Keough,False
11284,433,2.7,Gerry Shamray,False
11285,433,0.4,Unknown,False
11286,433,0.75,Josh Larsen,False
11287,433,0.75,Cory Cheney,False
11288,433,0.0,Richard Roeper,True
11289,433,0.4,Stephen Himes,False
11290,433,7.0,Dan Jardine,False
11291,433,2.3,Eric D. Snider,False
11292,433,0.75,James Kendrick,False
11293,433,0.0,David Edelstein,True
11294,433,0.75,Jeffrey M. Anderson,False
11295,433,0.4,Kim Linekin,False
11296,433,0.875,Jeanne Aufmuth,False
11297,433,0.75,Jonathan R. Perry,False
11298,433,0.6,Christine James,False
11299,433,0.7,Marc Savlov,False
11300,433,2.7,Dennis Schwartz,False
11301,433,0.75,James Berardinelli,True
11302,433,0.6,Susan Granger,False
11303,433,0.7,David Levine,False
11304,433,2.3,Robert Roten,False
11305,433,0.6,Blake Wright,False
11306,433,0.7,Scott Chitwood,False
11307,433,0.625,Staci Layne,False
11308,433,0.0,Gary Mairs,False
11309,433,3.0,Donald Munro,False
11310,433,0.8,Desson Thomson,True
11311,433,0.6,Peter Howell,True
11312,433,0.5,Todd Anthony,False
11313,433,0.75,Moira MacDonald,True
11314,433,3.3,William Arnold,False
11315,433,0.65,Jim Judy,False
11316,433,0.75,Mick LaSalle,True
11317,433,0.875,David Elliott,False
11318,433,0.0,Charles Taylor,True
11319,433,0.8,Jack Garner,False
11320,433,0.75,Steven Rea,True
11321,433,0.0,Gary Thompson,False
11322,433,0.4,Jay Boyar,True
11323,433,0.0,Shawn Levy,False
11324,433,0.75,John Anderson,True
11325,433,0.75,Sue Pierman,False
11326,433,0.5,Rene Rodriguez,True
11327,433,0.5,Loey Lockerby,False
11328,433,0.8,John Paul,False
11329,433,3.3,Eric Harrison,True
11330,433,0.6,Eric Lurio,False
11331,433,0.75,Susan Stark,True
11332,433,0.75,Terry Lawson,True
11333,433,0.75,Steven Rosen,True
11334,433,3.3,Philip Wuntch,True
11335,433,0.625,Bob Strauss,False
11336,433,0.0,Paul Clinton,True
11337,433,0.875,Lawrence Toppman,False
11338,433,0.375,Renee Graham,True
11339,433,2.7,Larry Carroll,False
11340,433,3.3,Audrey Rock-Richardson,False
11341,433,0.0,Bill Muller,True
11342,433,0.875,Mike Clark,True
11343,433,0.0,Cynthia Fuchs,False
11344,433,3.0,Unknown,False
11345,433,0.625,Liam Lacey,True
11346,433,0.0,Ella Taylor,True
11347,433,0.8,Kenneth Turan,True
11348,433,1.0,Brian Orndorf,False
11349,433,0.7,Unknown,True
11350,433,0.75,Roger Ebert,True
11351,433,0.5,Phil Villarreal,False
11352,433,3.0,Steven D. Greydanus,False
11353,433,0.5,Joe Lozito,False
11354,433,0.8,Alex Sandell,False
11355,433,3.3,Sean O'Connell,False
11356,433,0.875,Tony Toscano,False
11357,433,1.0,Walter Chaw,False
11358,433,0.0,Unknown,False
11359,433,3.3,Laura Clifford,False
11360,433,1.0,Glenn Lovell,True
11361,433,0.875,Tor Thorsen,False
11362,433,0.0,Robert Wilonsky,False
11363,433,0.875,Mary F. Pols,False
11364,433,3.3,Eugene Novikov,False
11365,433,3.3,Eleanor Ringel,True
11366,433,3.0,Frank Swietek,False
11367,433,0.7,Unknown,False
11368,433,0.625,Mark Dujsik,False
11369,433,0.7,Widgett Walls,False
11370,433,3.0,Robin Clifford,False
11371,433,0.8,Jon Popick,False
11372,433,0.5,Michael Szymanski,False
11373,433,0.75,Rob Blackwelder,False
11374,433,0.625,Jeremy Heilman,False
11375,433,0.875,Steve Rhodes,False
11376,433,0.0,James Sanford,False
11377,433,3.0,Danny Minton,False
11378,433,0.0,Scott Tobias,True
11379,433,0.0,Kirk Honeycutt,True
11380,433,0.625,Ed Gonzalez,False
11381,433,0.5,Harvey S. Karten,False
11382,433,0.7,Peter Travers,True
11383,433,0.0,David Poland,False
11384,433,0.7,Garth Franklin,False
11385,437,0.6,Tim Brayton,False
11386,439,0.0,Pat Padua,False
11387,439,0.0,Unknown,False
11388,439,0.0,Gary Arnold,True
11389,439,0.0,Fernando F. Croce,False
11390,439,8.0,Dan Jardine,False
11391,439,1.0,Walter Chaw,False
11392,439,0.8,Vincent Canby,True
11393,439,0.0,Rumsey Taylor,False
11394,439,1.0,Roger Ebert,True
11395,439,0.7,Jon Popick,False
11396,439,0.0,Dave Kehr,True
11397,439,0.6,John A. Nesbit,False
11398,439,1.0,Cole Smithey,False
11399,439,0.8,Emanuel Levy,False
11400,439,0.6,Robin Clifford,False
11401,439,0.8,David Poland,False
11402,440,0.0,Dennis Schwartz,False
11403,440,0.5,Roger Ebert,True
11404,442,0.6,Mark R. Leeper,False
11405,442,0.0,Chris Alexander,False
11406,442,0.0,Jeffrey M. Anderson,False
11407,442,0.0,Felix Vasquez,False
11408,442,0.75,Mike McGranaghan,False
11409,442,0.0,Richard T. Jameson,False
11410,442,0.0,Simon Abrams,False
11411,442,0.0,Fernando F. Croce,False
11412,442,0.0,Nick Schager,False
11413,442,0.8,Ken Hanke,False
11414,442,0.2,Widgett Walls,False
11415,442,0.2,Rob Vaux,False
11416,442,0.6,Jeremy Heilman,False
11417,442,0.4,Emanuel Levy,False
11418,442,0.6,Robert Roten,False
11419,442,0.4,Frank Swietek,False
11420,442,0.8,Andy Klein,False
11421,442,0.6,Bob Bloom,False
11422,442,0.4,Jeffrey Westhoff,False
11423,443,0.0,Zaki Hasan,False
11424,443,0.5,James Vance,False
11425,443,0.0,Jessica Baxter,False
11426,443,0.6,Jeffrey Lyles,False
11427,443,0.4,Julian Roman,False
11428,443,0.6,Joshua Starnes,False
11429,443,0.0,Felix Vasquez,False
11430,443,0.0,Urban Cinefile,False
11431,443,0.5,Daniel Etherington,False
11432,443,0.4,Amber Wilkinson,False
11433,443,0.8,Rob Gonsalves,False
11434,443,0.0,Garth Franklin,False
11435,443,0.75,Joe Lozito,False
11436,443,0.25,Kam Williams,False
11437,443,6.0,Brian Webster,False
11438,443,0.0,J. R. Jones,True
11439,443,0.5,Joseph Proimakis,False
11440,443,0.75,Russ Breimeier,False
11441,443,0.0,Mark Salisbury,True
11442,443,0.5,John J. Puccio,False
11443,443,0.5,Wesley Lovell,False
11444,443,0.5,Unknown,False
11445,443,0.0,Keith Phipps,True
11446,443,1.0,Christopher Smith,False
11447,443,0.7,Joshua Tyler,False
11448,443,0.625,Kurt Loder,False
